is_home,position,formation_place,sub_in,sub_out,appearances,fouls_committed,fouls_suffered,own_goals,red_cards,sub_ins,yellow_cards,goals_conceded,saves,shots_faced,goal_assists,shots_on_target,total_goals,total_shots,offsides
True,Attacking Midfielder Right,7,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,3.0
True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,
True,Center Left Defender,6,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Midfielder,4,start,88,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0
True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,
True,Left Back,3,start,end,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
True,Substitute,0,81,end,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0
True,Left Midfielder,8,start,77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,2.0,0.0
True,Forward,9,start,81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,1.0,3.0,0.0
True,Substitute,0,81,end,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0
True,Right Midfielder,7,start,end,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,1.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Right Back,2,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Right Defender,5,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Left Forward,11,start,81,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
True,Right Forward,10,start,end,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,1.0,5.0,0.0
True,Substitute,0,77,end,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Left Defender,6,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,3.0,0.0
True,Substitute,0,88,end,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,19.0,0.0,0.0,0.0,0.0,
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,87,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Left Midfielder,4,start,end,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Left Back,3,start,end,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Attacking Midfielder,10,start,end,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Attacking Midfielder Right,7,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,2.0,1.0,3.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Center Right Defender,5,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Attacking Midfielder Left,11,start,87,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Forward,9,start,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Substitute,0,74,end,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Center Left Defender,6,start,end,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Substitute,0,74,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,2.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Right Midfielder,8,start,74,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,3.0,0.0
False,Right Back,2,start,end,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,1.0,0.0,0.0,0.0,1.0
False,Substitute,0,69,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0
False,Substitute,0,12,end,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,3.0,1.0,4.0,1.0
False,Center Midfielder,4,start,81,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0
False,Forward,9,start,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,1.0,5.0,0.0
False,Left Back,3,start,end,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0
False,Left Midfielder,8,start,end,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,0.0
False,Center Right Defender,5,start,end,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Left Forward,11,start,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Right Back,2,start,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0
False,Substitute,0,81,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Right Forward,10,start,70,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,3.0,0.0
False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,
False,Substitute,0,70,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Right Midfielder,7,start,end,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0
False,Center Left Defender,6,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0
False,Substitute,0,70,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Right Defender,6,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,,0.0,0.0,0.0,0.0,1.0,0.0
True,Substitute,0,66,end,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,45,end,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Forward,9,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,74,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Left Forward,11,start,66,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,2.0,0.0
True,Center Left Defender,4,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Right Forward,10,start,74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,1.0
True,Right Midfielder,2,start,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Defender,5,start,end,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,,0.0,0.0,0.0,0.0,0.0,1.0
True,Left Midfielder,3,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,1.0,0.0
True,Center Right Midfielder,7,start,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,62,end,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,2.0,1.0
True,Center Left Midfielder,8,start,end,1.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,1.0,0.0,1.0,0.0
True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.0,0.0,0.0,0.0,0.0,
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,83,end,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
True,Substitute,0,83,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,59,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Forward,9,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,2.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Right Defender,5,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,75,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Attacking Midfielder Left,11,start,59,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Left Midfielder,4,start,end,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,59,end,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Left Defender,6,start,end,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,1.0
True,Attacking Midfielder Right,7,start,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,1.0
True,Right Back,2,start,end,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Left Back,3,start,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,0.0
True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,
True,Attacking Midfielder,10,start,75,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,2.0,0.0
True,Right Midfielder,8,start,83,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,1.0,0.0,1.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
False,Right Back,2,start,end,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0
False,Right Forward,10,start,76,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,3.0,0.0
False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,
False,Center Midfielder,4,start,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Forward,9,start,69,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
False,Substitute,0,81,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2.0,0.0,2.0,0.0
False,Substitute,0,76,end,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Left Forward,11,start,end,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
False,Center Left Defender,6,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,81,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Left Midfielder,8,start,81,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Right Midfielder,7,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Left Back,3,start,69,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0
False,Substitute,0,69,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,69,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Center Right Defender,5,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Right Midfielder,8,start,90,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Left Midfielder,4,start,end,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,2.0,0.0
True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,
True,Center Right Defender,5,start,end,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,57,end,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0
True,Substitute,0,79,end,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Attacking Midfielder Right,7,start,end,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Left Back,3,start,end,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0
True,Right Back,2,start,end,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
True,Attacking Midfielder,10,start,79,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,2.0,0.0,5.0,0.0
True,Attacking Midfielder Left,11,start,57,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Forward,9,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,4.0,3.0,6.0,0.0
True,Center Left Defender,6,start,end,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
True,Substitute,0,90,end,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Center Right Defender,5,start,end,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,45,end,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,,0.0,0.0,1.0,1.0,4.0,1.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
False,Left Midfielder,4,start,end,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Substitute,0,86,end,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Attacking Midfielder,10,start,45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0
False,Forward,9,start,45,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Right Midfielder,8,start,86,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,
False,Substitute,0,45,end,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0
False,Right Back,2,start,end,1.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,1.0
False,Attacking Midfielder Left,11,start,end,1.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,2.0,0.0
False,Center Left Defender,6,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,2.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Left Back,3,start,45,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,0.0,2.0,1.0
False,Substitute,0,62,end,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,,0.0,0.0,1.0,0.0,1.0,0.0
False,Attacking Midfielder Right,7,start,62,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Substitute,0,45,end,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Rear Center Forward,10,start,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,0.0
True,Center Right Midfielder,4,start,end,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,2.0,0.0
True,Substitute,0,84,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Right Back,2,start,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,60,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
True,Forward,9,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,1.0,6.0,0.0
True,Left Midfielder,11,start,84,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,3.0,1.0
True,Center Left Midfielder,8,start,45,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0
True,Substitute,0,45,end,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
True,Right Midfielder,7,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,4.0,0.0
True,Center Right Defender,5,start,end,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Center Left Defender,6,start,end,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,78,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Left Back,3,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
True,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Left Midfielder,3,start,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,2.0
False,Center Left Defender,4,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
False,Forward,9,start,78,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,3.0,0.0
False,Substitute,0,83,end,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Center Left Forward,11,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Substitute,0,78,end,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Right Midfielder,2,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Center Right Forward,10,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
False,Substitute,0,45,end,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
False,Center Left Midfielder,8,start,end,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
